eventid,iyear,imonth,iday,extended,country,country_txt,region,region_txt,provstate,city,latitude,longitude,specificity,vicinity,crit1,crit2,crit3,doubtterr,multiple,success,suicide,attacktype1,attacktype1_txt,targtype1,targtype1_txt,targsubtype1,targsubtype1_txt,target1,natlty1,natlty1_txt,gname,guncertain1,individual,weaptype1,weaptype1_txt,nkill,property,ishostkid,dbsource,INT_LOG,INT_IDEO,INT_MISC,INT_ANY,date,inflation_rate
201501110048,2015,1,11,0,60,Egypt,10,Middle East & North Africa,North Sinai,Rafah,31.250196000000003,34.24128,1.0,0,1,1,0,1.0,0.0,1,0,3,Bombing/Explosion,4,Military,27.0,Military Barracks/Base/Headquarters/Checkpost,Building,60.0,Egypt,Unknown,0.0,0,6,Explosives,0.0,1,0.0,START Primary Collection,-9,-9,0,-9,2015-01-11,10.37
201501120087,2015,1,12,0,60,Egypt,10,Middle East & North Africa,North Sinai,Sheikh Zuweid,31.212225,34.117065000000004,1.0,0,1,1,1,0.0,0.0,0,0,2,Armed Assault,3,Police,22.0,"Police Building (headquarters, station, school)",Police Station,60.0,Egypt,Unknown,0.0,0,5,Firearms,0.0,0,0.0,START Primary Collection,-9,-9,0,-9,2015-01-12,10.37
201501130052,2015,1,13,0,60,Egypt,10,Middle East & North Africa,North Sinai,Sheikh Zuweid,31.212225,34.117065000000004,1.0,0,1,1,1,0.0,0.0,1,0,2,Armed Assault,8,Educational Institution,48.0,Teacher/Professor/Instructor,Teacher,60.0,Egypt,Sinai Province of the Islamic State,1.0,0,5,Firearms,1.0,0,0.0,START Primary Collection,0,0,0,0,2015-01-13,10.37
201501150032,2015,1,15,0,60,Egypt,10,Middle East & North Africa,North Sinai,Qabr Umayr,31.186066,34.008556,1.0,0,1,1,1,0.0,0.0,1,0,3,Bombing/Explosion,20,Unknown,0.0,Unknown,Unknown,60.0,Egypt,Unknown,0.0,0,6,Explosives,1.0,0,0.0,START Primary Collection,-9,-9,0,-9,2015-01-15,10.37
201501150037,2015,1,15,0,60,Egypt,10,Middle East & North Africa,Alexandria,Alexandria,31.200092,29.918739,1.0,0,1,1,1,0.0,0.0,1,0,3,Bombing/Explosion,3,Police,22.0,"Police Building (headquarters, station, school)",Police Station,60.0,Egypt,Popular Resistance Movement (Egypt),0.0,0,6,Explosives,0.0,1,0.0,START Primary Collection,0,0,0,0,2015-01-15,10.37
201501150038,2015,1,15,0,60,Egypt,10,Middle East & North Africa,Alexandria,Alexandria,31.200092,29.918739,1.0,0,1,1,1,0.0,0.0,0,0,3,Bombing/Explosion,19,Transportation,100.0,Train/Train Tracks/Trolley,Railway Station,60.0,Egypt,Unknown,0.0,0,6,Explosives,0.0,0,0.0,START Primary Collection,-9,-9,0,-9,2015-01-15,10.37
201501150092,2015,1,15,0,60,Egypt,10,Middle East & North Africa,North Sinai,Arish district,31.145676,33.880152,3.0,0,1,1,1,0.0,0.0,0,0,3,Bombing/Explosion,4,Military,34.0,"Military Personnel (soldiers, troops, officers, forces)",Soldiers,60.0,Egypt,Unknown,0.0,0,6,Explosives,0.0,0,0.0,START Primary Collection,-9,-9,0,-9,2015-01-15,10.37
201501160048,2015,1,16,0,60,Egypt,10,Middle East & North Africa,Alexandria,Alexandria,31.199595,29.918559,1.0,0,1,1,1,0.0,0.0,1,0,3,Bombing/Explosion,3,Police,22.0,"Police Building (headquarters, station, school)",Police Station,60.0,Egypt,Unknown,0.0,0,6,Explosives,0.0,-9,0.0,START Primary Collection,-9,-9,0,-9,2015-01-16,10.37
201501160062,2015,1,16,0,60,Egypt,10,Middle East & North Africa,North Sinai,Rafah,31.250196000000003,34.24128,1.0,0,1,1,1,0.0,0.0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,67.0,Unnamed Civilian/Unspecified,Civilian,60.0,Egypt,Sinai Province of the Islamic State,1.0,0,6,Explosives,1.0,0,0.0,START Primary Collection,0,0,0,0,2015-01-16,10.37
201501170041,2015,1,17,0,60,Egypt,10,Middle East & North Africa,Giza,Giza,30.022924,31.185192,1.0,0,1,1,1,1.0,0.0,1,0,3,Bombing/Explosion,21,Utilities,106.0,Gas,Gas Pipeline,60.0,Egypt,Unknown,0.0,0,6,Explosives,0.0,1,0.0,START Primary Collection,-9,-9,0,-9,2015-01-17,10.37
201501170042,2015,1,17,0,60,Egypt,10,Middle East & North Africa,Suez,Suez,29.966757,32.549628000000006,1.0,0,1,1,1,0.0,0.0,1,0,3,Bombing/Explosion,19,Transportation,100.0,Train/Train Tracks/Trolley,Railway Tracks,60.0,Egypt,Unknown,0.0,0,6,Explosives,0.0,1,0.0,START Primary Collection,-9,-9,0,-9,2015-01-17,10.37
201501170070,2015,1,17,0,60,Egypt,10,Middle East & North Africa,Red Sea,Hurgada district,27.257896,33.811607,3.0,0,1,1,1,0.0,0.0,1,0,3,Bombing/Explosion,21,Utilities,107.0,Electricity,Power Towers,60.0,Egypt,Unknown,0.0,0,6,Explosives,0.0,1,0.0,START Primary Collection,-9,-9,0,-9,2015-01-17,10.37
201501180032,2015,1,18,0,60,Egypt,10,Middle East & North Africa,North Sinai,At Tawil,31.110285,33.932247,1.0,0,1,1,0,1.0,0.0,1,0,3,Bombing/Explosion,4,Military,29.0,Military Unit/Patrol/Convoy,Patrol Vehicle,60.0,Egypt,Sinai Province of the Islamic State,0.0,0,6,Explosives,0.0,1,0.0,START Primary Collection,0,0,0,0,2015-01-18,10.37
201501190114,2015,1,19,0,60,Egypt,10,Middle East & North Africa,North Sinai,Sheikh Zuweid,31.212225,34.117065000000004,1.0,0,1,1,1,0.0,0.0,1,0,3,Bombing/Explosion,8,Educational Institution,49.0,School/University/Educational Building,High School,60.0,Egypt,Unknown,0.0,0,6,Explosives,0.0,1,0.0,START Primary Collection,-9,-9,0,-9,2015-01-19,10.37
201501200042,2015,1,20,0,60,Egypt,10,Middle East & North Africa,North Sinai,At Tumah,31.16983,34.087421,1.0,0,1,1,0,1.0,0.0,1,0,3,Bombing/Explosion,4,Military,35.0,Military Transportation/Vehicle (excluding convoys),Armored Vehicle,60.0,Egypt,Unknown,0.0,0,6,Explosives,0.0,1,0.0,START Primary Collection,-9,-9,0,-9,2015-01-20,10.37
201501210082,2015,1,21,0,60,Egypt,10,Middle East & North Africa,North Sinai,Sheikh Zuweid district,31.211645,34.110425,3.0,0,1,1,1,0.0,0.0,0,0,3,Bombing/Explosion,4,Military,35.0,Military Transportation/Vehicle (excluding convoys),Vehicles,60.0,Egypt,Unknown,0.0,0,6,Explosives,0.0,0,0.0,START Primary Collection,-9,-9,0,-9,2015-01-21,10.37
201501210083,2015,1,21,0,60,Egypt,10,Middle East & North Africa,North Sinai,Sheikh Zuweid,31.212225,34.117065000000004,1.0,0,1,1,1,0.0,0.0,1,0,2,Armed Assault,3,Police,22.0,"Police Building (headquarters, station, school)",Police Station,60.0,Egypt,Unknown,0.0,0,6,Explosives,0.0,0,0.0,START Primary Collection,-9,-9,0,-9,2015-01-21,10.37
201501220012,2015,1,22,0,60,Egypt,10,Middle East & North Africa,Cairo,Cairo,30.084629,31.334314000000003,1.0,0,1,1,1,0.0,0.0,1,0,3,Bombing/Explosion,2,Government (General),17.0,Head of State,Presidential Palace,60.0,Egypt,Ajnad Misr,0.0,0,6,Explosives,0.0,-9,0.0,START Primary Collection,0,0,0,0,2015-01-22,10.37
201501220023,2015,1,22,0,60,Egypt,10,Middle East & North Africa,Cairo,Helwan,29.831976,31.337257,1.0,0,1,1,1,0.0,0.0,0,0,1,Assassination,2,Government (General),14.0,Judge/Attorney/Court,House of Judge: Khaled Mahgoub,60.0,Egypt,Unknown,0.0,0,6,Explosives,0.0,1,0.0,START Primary Collection,-9,-9,0,-9,2015-01-22,10.37
201501230012,2015,1,23,0,60,Egypt,10,Middle East & North Africa,Faiyum,Faiyum district,29.31053,30.84229,3.0,0,1,1,1,0.0,0.0,0,0,1,Assassination,2,Government (General),18.0,"Government Personnel (excluding police, military)",Convoy of Governor: Hazem Atteya-Allah,60.0,Egypt,Unknown,0.0,0,5,Firearms,0.0,1,0.0,START Primary Collection,-9,-9,0,-9,2015-01-23,10.37
201501230013,2015,1,23,0,60,Egypt,10,Middle East & North Africa,Cairo,Cairo,30.084629,31.334314000000003,1.0,0,1,1,1,0.0,0.0,1,0,3,Bombing/Explosion,3,Police,23.0,Police Patrol (including vehicles and convoys),Vehicle,60.0,Egypt,Ajnad Misr,0.0,0,6,Explosives,0.0,0,0.0,START Primary Collection,0,0,0,0,2015-01-23,10.37
201501230076,2015,1,23,0,60,Egypt,10,Middle East & North Africa,North Sinai,Arish,31.126646,33.800865,1.0,0,1,1,0,1.0,0.0,1,0,2,Armed Assault,4,Military,34.0,"Military Personnel (soldiers, troops, officers, forces)",Soldier,60.0,Egypt,Unknown,0.0,0,5,Firearms,0.0,0,0.0,START Primary Collection,-9,-9,0,-9,2015-01-23,10.37
201501240003,2015,1,24,0,60,Egypt,10,Middle East & North Africa,Faiyum,Faiyum district,29.311899,30.842973,3.0,0,1,1,1,0.0,0.0,0,0,1,Assassination,2,Government (General),18.0,"Government Personnel (excluding police, military)",House of Governor: Hazem Atteya-Allah,60.0,Egypt,Unknown,0.0,0,5,Firearms,2.0,0,0.0,START Primary Collection,-9,-9,0,-9,2015-01-24,10.37
201501240066,2015,1,24,0,60,Egypt,10,Middle East & North Africa,Al Sharqia,Zagazig,30.576442,31.503931,1.0,0,1,1,1,0.0,0.0,1,0,3,Bombing/Explosion,19,Transportation,100.0,Train/Train Tracks/Trolley,Railway Bridge,60.0,Egypt,Unknown,0.0,0,6,Explosives,0.0,1,0.0,START Primary Collection,-9,-9,0,-9,2015-01-24,10.37
201501240095,2015,1,24,0,60,Egypt,10,Middle East & North Africa,North Sinai,Rafah,31.250196000000003,34.24128,1.0,1,1,1,1,0.0,0.0,0,0,3,Bombing/Explosion,4,Military,34.0,"Military Personnel (soldiers, troops, officers, forces)",Forces,60.0,Egypt,Unknown,0.0,0,6,Explosives,0.0,0,0.0,START Primary Collection,-9,-9,0,-9,2015-01-24,10.37
201501250019,2015,1,25,0,60,Egypt,10,Middle East & North Africa,Beheira,Unknown,30.848099,30.343551,4.0,0,1,1,1,0.0,0.0,1,0,3,Bombing/Explosion,21,Utilities,107.0,Electricity,Power Tower,60.0,Egypt,Unknown,0.0,0,6,Explosives,2.0,-9,0.0,START Primary Collection,-9,-9,0,-9,2015-01-25,10.37
201501250020,2015,1,25,0,60,Egypt,10,Middle East & North Africa,Cairo,Cairo,30.084629,31.334314000000003,1.0,0,1,1,1,0.0,0.0,1,0,3,Bombing/Explosion,3,Police,25.0,Police Security Forces/Officers,Officer,60.0,Egypt,Ajnad Misr,0.0,0,6,Explosives,0.0,0,0.0,START Primary Collection,0,0,0,0,2015-01-25,10.37
201501250021,2015,1,25,0,60,Egypt,10,Middle East & North Africa,Cairo,Cairo,30.084629,31.334314000000003,1.0,0,1,1,1,0.0,0.0,1,0,3,Bombing/Explosion,3,Police,25.0,Police Security Forces/Officers,Officers,60.0,Egypt,Ajnad Misr,0.0,0,6,Explosives,0.0,-9,0.0,START Primary Collection,0,0,0,0,2015-01-25,10.37
201501250022,2015,1,25,0,60,Egypt,10,Middle East & North Africa,Dakahlia,Unknown,31.091713,31.488465,4.0,0,1,1,1,0.0,0.0,0,0,3,Bombing/Explosion,19,Transportation,100.0,Train/Train Tracks/Trolley,Train,60.0,Egypt,Unknown,0.0,0,6,Explosives,0.0,0,0.0,START Primary Collection,-9,-9,0,-9,2015-01-25,10.37
201501250023,2015,1,25,0,60,Egypt,10,Middle East & North Africa,Faiyum,Faiyum,29.311707,30.838812,1.0,0,1,1,1,0.0,0.0,1,0,3,Bombing/Explosion,20,Unknown,0.0,Unknown,Unknown,60.0,Egypt,Unknown,0.0,0,6,Explosives,0.0,1,0.0,START Primary Collection,-9,-9,0,-9,2015-01-25,10.37
201501250024,2015,1,25,0,60,Egypt,10,Middle East & North Africa,Cairo,Cairo,30.084629,31.334314000000003,1.0,0,1,1,1,0.0,0.0,1,0,2,Armed Assault,3,Police,24.0,Police Checkpoint,Checkpoint,60.0,Egypt,Unknown,0.0,0,5,Firearms,2.0,0,0.0,START Primary Collection,-9,-9,0,-9,2015-01-25,10.37
201501250061,2015,1,25,1,60,Egypt,10,Middle East & North Africa,North Sinai,Sheikh Zuweid,31.212225,34.117065000000004,1.0,1,1,1,1,0.0,0.0,1,0,6,Hostage Taking (Kidnapping),14,Private Citizens & Property,68.0,Named Civilian,Civilian: Mohamed Ali,60.0,Egypt,Sinai Province of the Islamic State,0.0,0,9,Melee,1.0,0,1.0,START Primary Collection,0,0,0,0,2015-01-25,10.37
201501250073,2015,1,25,0,60,Egypt,10,Middle East & North Africa,Monufia,Unknown,30.597245,30.987632,4.0,0,1,1,1,0.0,1.0,1,0,3,Bombing/Explosion,21,Utilities,107.0,Electricity,Power Pylon,60.0,Egypt,Unknown,0.0,0,6,Explosives,0.0,1,0.0,START Primary Collection,-9,-9,0,-9,2015-01-25,10.37
201501250074,2015,1,25,0,60,Egypt,10,Middle East & North Africa,Monufia,Unknown,30.597245,30.987632,4.0,0,1,1,1,0.0,1.0,1,0,3,Bombing/Explosion,21,Utilities,107.0,Electricity,Power Pylon,60.0,Egypt,Unknown,0.0,0,6,Explosives,0.0,1,0.0,START Primary Collection,-9,-9,0,-9,2015-01-25,10.37
201501250083,2015,1,25,0,60,Egypt,10,Middle East & North Africa,North Sinai,Arish,31.126646,33.800865,1.0,0,1,1,1,0.0,0.0,0,0,3,Bombing/Explosion,20,Unknown,0.0,Unknown,Unknown,60.0,Egypt,Unknown,0.0,0,6,Explosives,0.0,0,0.0,START Primary Collection,-9,-9,0,-9,2015-01-25,10.37
201501260045,2015,1,26,0,60,Egypt,10,Middle East & North Africa,North Sinai,Sheikh Zuweid,31.212225,34.117065000000004,1.0,0,1,1,1,0.0,0.0,1,0,2,Armed Assault,14,Private Citizens & Property,67.0,Unnamed Civilian/Unspecified,Civilians,60.0,Egypt,Unknown,0.0,0,5,Firearms,3.0,0,0.0,START Primary Collection,-9,-9,0,-9,2015-01-26,10.37
201501260082,2015,1,25,0,60,Egypt,10,Middle East & North Africa,North Sinai,Arish,31.126646,33.800865,1.0,0,1,1,1,0.0,0.0,0,0,3,Bombing/Explosion,1,Business,7.0,Retail/Grocery/Bakery,Shop,60.0,Egypt,Unknown,0.0,0,6,Explosives,0.0,0,0.0,START Primary Collection,-9,-9,0,-9,2015-01-25,10.37
201501270016,2015,1,27,0,60,Egypt,10,Middle East & North Africa,Qalyubia,Unknown,30.329237,31.216847,4.0,0,1,1,1,0.0,0.0,1,0,3,Bombing/Explosion,3,Police,24.0,Police Checkpoint,Checkpoint,60.0,Egypt,Unknown,0.0,0,6,Explosives,0.0,0,0.0,START Primary Collection,-9,-9,0,-9,2015-01-27,10.37
201501270017,2015,1,27,0,60,Egypt,10,Middle East & North Africa,Cairo,Cairo,30.084629,31.334314000000003,1.0,0,1,1,1,0.0,0.0,0,0,3,Bombing/Explosion,2,Government (General),14.0,Judge/Attorney/Court,Courthouse,60.0,Egypt,Unknown,0.0,0,6,Explosives,0.0,0,0.0,START Primary Collection,-9,-9,0,-9,2015-01-27,10.37
201501270018,2015,1,27,0,60,Egypt,10,Middle East & North Africa,Alexandria,Unknown,31.200092,29.918739,4.0,0,1,1,1,0.0,0.0,0,0,3,Bombing/Explosion,20,Unknown,0.0,Unknown,Unknown,60.0,Egypt,Unknown,0.0,0,6,Explosives,0.0,0,0.0,START Primary Collection,-9,-9,0,-9,2015-01-27,10.37
201501270019,2015,1,27,0,60,Egypt,10,Middle East & North Africa,Faiyum,Unknown,29.308327,30.844256,4.0,0,1,1,1,0.0,1.0,0,0,3,Bombing/Explosion,20,Unknown,0.0,Unknown,Unknown,60.0,Egypt,Unknown,0.0,0,6,Explosives,0.0,0,0.0,START Primary Collection,-9,-9,0,-9,2015-01-27,10.37
201501270022,2015,1,27,0,60,Egypt,10,Middle East & North Africa,Alexandria,Alexandria,31.200092,29.918739,1.0,0,1,1,1,0.0,0.0,1,0,3,Bombing/Explosion,20,Unknown,0.0,Unknown,Unknown,60.0,Egypt,Muslim Brotherhood,0.0,0,6,Explosives,1.0,0,0.0,START Primary Collection,0,1,0,1,2015-01-27,10.37
201501270023,2015,1,27,0,60,Egypt,10,Middle East & North Africa,Alexandria,Alexandria,31.199901,29.918739,1.0,0,1,1,1,0.0,0.0,1,0,2,Armed Assault,3,Police,22.0,"Police Building (headquarters, station, school)",Police Station,60.0,Egypt,Unknown,0.0,0,8,Incendiary,0.0,1,0.0,START Primary Collection,-9,-9,0,-9,2015-01-27,10.37
201501270024,2015,1,27,0,60,Egypt,10,Middle East & North Africa,Faiyum,Faiyum,29.311707,30.838812,1.0,0,1,1,1,0.0,1.0,1,0,3,Bombing/Explosion,2,Government (General),14.0,Judge/Attorney/Court,Courthouse,60.0,Egypt,Unknown,0.0,0,6,Explosives,0.0,-9,0.0,START Primary Collection,-9,-9,0,-9,2015-01-27,10.37
201501270026,2015,1,27,0,60,Egypt,10,Middle East & North Africa,Faiyum,Faiyum,29.311707,30.838812,1.0,0,1,1,1,0.0,1.0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,67.0,Unnamed Civilian/Unspecified,Civilian,60.0,Egypt,Unknown,0.0,0,6,Explosives,0.0,-9,0.0,START Primary Collection,-9,-9,0,-9,2015-01-27,10.37
201501270027,2015,1,27,0,60,Egypt,10,Middle East & North Africa,Faiyum,Faiyum,29.311707,30.838812,1.0,0,1,1,1,0.0,1.0,1,0,3,Bombing/Explosion,20,Unknown,0.0,Unknown,Unknown,60.0,Egypt,Unknown,0.0,0,6,Explosives,0.0,0,0.0,START Primary Collection,-9,-9,0,-9,2015-01-27,10.37
201501270028,2015,1,27,0,60,Egypt,10,Middle East & North Africa,Faiyum,Faiyum,29.311707,30.838812,1.0,0,1,1,1,0.0,1.0,1,0,3,Bombing/Explosion,20,Unknown,0.0,Unknown,Unknown,60.0,Egypt,Unknown,0.0,0,6,Explosives,0.0,0,0.0,START Primary Collection,-9,-9,0,-9,2015-01-27,10.37
201501270029,2015,1,27,0,60,Egypt,10,Middle East & North Africa,Faiyum,Faiyum,29.311707,30.838812,1.0,0,1,1,1,0.0,1.0,1,0,3,Bombing/Explosion,20,Unknown,0.0,Unknown,Unknown,60.0,Egypt,Unknown,0.0,0,6,Explosives,0.0,0,0.0,START Primary Collection,-9,-9,0,-9,2015-01-27,10.37
201501270030,2015,1,27,0,60,Egypt,10,Middle East & North Africa,Faiyum,Faiyum,29.311707,30.838812,1.0,0,1,1,1,0.0,1.0,1,0,3,Bombing/Explosion,20,Unknown,0.0,Unknown,Unknown,60.0,Egypt,Unknown,0.0,0,6,Explosives,0.0,0,0.0,START Primary Collection,-9,-9,0,-9,2015-01-27,10.37
201501270031,2015,1,27,0,60,Egypt,10,Middle East & North Africa,Aswan,Unknown,24.088938,32.899829,4.0,0,1,1,1,0.0,1.0,0,0,3,Bombing/Explosion,20,Unknown,0.0,Unknown,Unknown,60.0,Egypt,Unknown,0.0,0,6,Explosives,0.0,0,0.0,START Primary Collection,-9,-9,0,-9,2015-01-27,10.37
201501270032,2015,1,27,0,60,Egypt,10,Middle East & North Africa,Kafr el-Sheikh,Unknown,31.106367,30.942002,4.0,0,1,1,1,0.0,0.0,0,0,3,Bombing/Explosion,20,Unknown,0.0,Unknown,Unknown,60.0,Egypt,Unknown,0.0,0,6,Explosives,0.0,0,0.0,START Primary Collection,-9,-9,0,-9,2015-01-27,10.37
201501270033,2015,1,27,0,60,Egypt,10,Middle East & North Africa,Monufia,Unknown,30.597245,30.987632,4.0,0,1,1,1,0.0,1.0,0,0,3,Bombing/Explosion,20,Unknown,0.0,Unknown,Unknown,60.0,Egypt,Unknown,0.0,0,6,Explosives,0.0,0,0.0,START Primary Collection,-9,-9,0,-9,2015-01-27,10.37
201501270073,2015,1,27,0,60,Egypt,10,Middle East & North Africa,Cairo,Unknown,30.044245,31.235845,4.0,0,1,1,1,0.0,0.0,0,0,3,Bombing/Explosion,3,Police,25.0,Police Security Forces/Officers,Personnel,60.0,Egypt,Unknown,0.0,0,6,Explosives,0.0,0,0.0,START Primary Collection,-9,-9,0,-9,2015-01-27,10.37
201501270074,2015,1,27,0,60,Egypt,10,Middle East & North Africa,Giza,Unknown,28.766622,29.232078,4.0,0,1,1,1,0.0,1.0,0,0,3,Bombing/Explosion,20,Unknown,0.0,Unknown,Unknown,60.0,Egypt,Unknown,0.0,0,6,Explosives,0.0,0,0.0,START Primary Collection,-9,-9,0,-9,2015-01-27,10.37
201501270075,2015,1,27,0,60,Egypt,10,Middle East & North Africa,Beni Suef,Unknown,29.066127,31.099384000000004,4.0,0,1,1,1,0.0,1.0,0,0,3,Bombing/Explosion,20,Unknown,0.0,Unknown,Unknown,60.0,Egypt,Unknown,0.0,0,6,Explosives,0.0,0,0.0,START Primary Collection,-9,-9,0,-9,2015-01-27,10.37
201501270076,2015,1,27,0,60,Egypt,10,Middle East & North Africa,Minya,Unknown,28.086801,30.762019,4.0,0,1,1,1,0.0,1.0,0,0,3,Bombing/Explosion,20,Unknown,0.0,Unknown,Unknown,60.0,Egypt,Unknown,0.0,0,6,Explosives,0.0,0,0.0,START Primary Collection,-9,-9,0,-9,2015-01-27,10.37
201501270088,2015,1,27,0,60,Egypt,10,Middle East & North Africa,Cairo,Cairo,30.084629,31.334314000000003,1.0,0,1,1,1,0.0,0.0,1,0,7,Facility/Infrastructure Attack,1,Business,2.0,Restaurant/Bar/Café,Restaurant,60.0,Egypt,Popular Resistance Movement (Egypt),0.0,0,8,Incendiary,0.0,1,0.0,START Primary Collection,0,0,0,0,2015-01-27,10.37
201501280035,2015,1,28,0,60,Egypt,10,Middle East & North Africa,Qena,Qena,26.154981,32.716012,1.0,0,1,1,1,0.0,0.0,1,0,3,Bombing/Explosion,20,Unknown,0.0,Unknown,Unknown,60.0,Egypt,Unknown,0.0,0,6,Explosives,0.0,0,0.0,START Primary Collection,-9,-9,0,-9,2015-01-28,10.37
201501280036,2015,1,28,0,60,Egypt,10,Middle East & North Africa,Cairo,Cairo,30.084629,31.334314000000003,1.0,0,1,1,1,0.0,0.0,0,0,3,Bombing/Explosion,19,Transportation,101.0,Bus Station/Stop,Bus Stop,60.0,Egypt,Unknown,0.0,0,6,Explosives,0.0,0,0.0,START Primary Collection,-9,-9,0,-9,2015-01-28,10.37
201501280052,2015,1,28,0,60,Egypt,10,Middle East & North Africa,Al Sharqia,Abu Kibir,30.725416,31.669928,1.0,0,1,1,1,0.0,0.0,1,0,3,Bombing/Explosion,1,Business,3.0,Bank/Commerce,Automated Teller Machine (ATM),60.0,Egypt,Unknown,0.0,0,6,Explosives,0.0,-9,0.0,START Primary Collection,-9,-9,0,-9,2015-01-28,10.37
201501290007,2015,1,29,0,60,Egypt,10,Middle East & North Africa,North Sinai,Arish,31.126646,33.800865,1.0,0,1,1,1,0.0,1.0,1,1,3,Bombing/Explosion,4,Military,27.0,Military Barracks/Base/Headquarters/Checkpost,Buildings,60.0,Egypt,Sinai Province of the Islamic State,0.0,0,6,Explosives,26.0,1,0.0,START Primary Collection,0,0,0,0,2015-01-29,10.37
201501290008,2015,1,29,0,60,Egypt,10,Middle East & North Africa,North Sinai,Rafah,31.250196000000003,34.24128,1.0,0,1,1,0,1.0,1.0,1,0,9,Unknown,4,Military,36.0,Military Checkpoint,Checkpoint,60.0,Egypt,Sinai Province of the Islamic State,0.0,0,13,Unknown,1.0,0,0.0,START Primary Collection,0,0,0,0,2015-01-29,10.37
201501290009,2015,1,29,0,60,Egypt,10,Middle East & North Africa,Suez,Suez,29.966757,32.549628000000006,1.0,0,1,1,1,0.0,1.0,1,0,3,Bombing/Explosion,3,Police,25.0,Police Security Forces/Officers,Officer,60.0,Egypt,Sinai Province of the Islamic State,0.0,0,6,Explosives,1.0,0,0.0,START Primary Collection,0,0,0,0,2015-01-29,10.37
201501290010,2015,1,29,0,60,Egypt,10,Middle East & North Africa,North Sinai,Arish district,31.131690000000003,33.803276000000004,3.0,0,1,1,0,1.0,1.0,1,0,2,Armed Assault,4,Military,36.0,Military Checkpoint,Checkpoints,60.0,Egypt,Sinai Province of the Islamic State,0.0,0,6,Explosives,0.0,0,0.0,START Primary Collection,0,0,0,0,2015-01-29,10.37
201501290011,2015,1,29,0,60,Egypt,10,Middle East & North Africa,Port Said,Unknown,31.265289000000003,32.301866,4.0,0,1,1,1,0.0,0.0,1,0,3,Bombing/Explosion,21,Utilities,107.0,Electricity,Electricity Transformer,60.0,Egypt,Unknown,0.0,0,6,Explosives,1.0,-9,0.0,START Primary Collection,-9,-9,0,-9,2015-01-29,10.37
201501290017,2015,1,29,0,60,Egypt,10,Middle East & North Africa,North Sinai,Arish,31.126646,33.800865,1.0,0,1,1,1,0.0,1.0,1,0,3,Bombing/Explosion,3,Police,22.0,"Police Building (headquarters, station, school)",Headquarters,60.0,Egypt,Sinai Province of the Islamic State,0.0,0,6,Explosives,0.0,1,0.0,START Primary Collection,0,0,0,0,2015-01-29,10.37
201501290038,2015,1,29,0,60,Egypt,10,Middle East & North Africa,Minya,Minya,28.086801,30.762019,1.0,0,1,1,1,0.0,0.0,1,0,2,Armed Assault,3,Police,25.0,Police Security Forces/Officers,Officer,60.0,Egypt,Revolutionary Punishment Movement,0.0,0,5,Firearms,0.0,0,0.0,START Primary Collection,0,0,0,0,2015-01-29,10.37
201501290061,2015,1,29,0,60,Egypt,10,Middle East & North Africa,Port Said,Port Said,31.265289000000003,32.301866,1.0,0,1,1,1,0.0,1.0,1,0,3,Bombing/Explosion,19,Transportation,99.0,Bus (excluding tourists),Bus,60.0,Egypt,Unknown,0.0,0,6,Explosives,0.0,1,0.0,START Primary Collection,-9,-9,0,-9,2015-01-29,10.37
201501290062,2015,1,29,0,60,Egypt,10,Middle East & North Africa,Port Said,Port Said,31.263388,32.264418,1.0,0,1,1,1,0.0,1.0,1,0,3,Bombing/Explosion,1,Business,1.0,Gas/Oil/Electric,Bus,60.0,Egypt,Unknown,0.0,0,6,Explosives,0.0,1,0.0,START Primary Collection,-9,-9,0,-9,2015-01-29,10.37
201501290063,2015,1,29,0,60,Egypt,10,Middle East & North Africa,Qalyubia,Unknown,30.329237,31.216847,4.0,0,1,1,1,0.0,0.0,1,0,7,Facility/Infrastructure Attack,2,Government (General),21.0,Government Building/Facility/Office,Post Office,60.0,Egypt,Unknown,0.0,0,8,Incendiary,0.0,1,0.0,START Primary Collection,-9,-9,0,-9,2015-01-29,10.37
201501290064,2015,1,29,0,60,Egypt,10,Middle East & North Africa,Faiyum,Unknown,29.311745,30.83781,4.0,0,1,1,1,0.0,0.0,1,0,3,Bombing/Explosion,19,Transportation,100.0,Train/Train Tracks/Trolley,Railway Tracks,60.0,Egypt,Unknown,0.0,0,6,Explosives,0.0,1,0.0,START Primary Collection,-9,-9,0,-9,2015-01-29,10.37
201501290099,2015,1,29,0,60,Egypt,10,Middle East & North Africa,Qalyubia,Unknown,30.329237,31.216847,4.0,0,1,1,1,0.0,0.0,1,0,7,Facility/Infrastructure Attack,16,Telecommunication,90.0,Telephone/Telegraph,Telephone Exchange,60.0,Egypt,Unknown,0.0,0,8,Incendiary,0.0,1,0.0,START Primary Collection,-9,-9,0,-9,2015-01-29,10.37
201501290100,2015,1,29,0,60,Egypt,10,Middle East & North Africa,North Sinai,Qaseimah,30.666689,34.368584000000006,1.0,0,1,1,1,0.0,0.0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,67.0,Unnamed Civilian/Unspecified,Civilians,60.0,Egypt,Unknown,0.0,0,6,Explosives,1.0,0,0.0,START Primary Collection,-9,-9,0,-9,2015-01-29,10.37
